"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-06",,,"83","93","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-07",,,"82","93","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-08",,,"82","92","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-09",,,"83","93","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-10",,,"80","93","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-11",,,"79","94","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-12",,,"82","94","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-13",,,"82","93","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-14",,,"80","92","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-15",,,"80","93","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-16",,,"80","95","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-17",,,"81","92","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-18",,,"81","91","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-19",,,"82","92","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-20",,,"81","91","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-21",,,"81","91","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-22",,,"76","92",
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-23",,,"77","92","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-24",,,"72","87","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-25",,,"73","87","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-26",,,"73","87","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-27",,,"73","87","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-28",,,"71","86","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-29",,,"72","86","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-30",,,"73","87","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-10-31",,,"72","87","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-01",,,"71","85","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-02",,,"71","85","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-03",,,"72","86","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-04",,,"70","85","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-05",,,"71","85","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-06",,,"72","87","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-07",,,"72","88","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-08",,,"73","89","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-09",,,"74","87","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-10",,,"70","84","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-11",,,"71","86","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-12",,,"72","85","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-13",,,"67","77","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-14",,,"72","85","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-15",,,"71","86","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-16",,,"72","86","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-17",,,"69","79","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-18",,,"71","81","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-19",,,"68","82",
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-20",,,"65","82","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-21",,,"65","79","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-22",,,"66","74","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-23","0.02",,"66","74","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-24","0.00",,"65","74","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-25","0.08",,"67","71",
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-26","0.00",,"66","78",
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-27",,,"62","80",
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-28",,,"65","78","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-29",,,"61","77","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-11-30",,,"61","74","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-01",,,"61","76","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-02",,,"60","76","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-03",,,"59","76","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-04",,,"58","73","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-05",,,"58","73","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-06",,,"58","75","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-07",,,"58","74","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-08",,,"59","74","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-09",,,"58","73","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-10",,,"54","73",
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-11",,,"57","70","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-12",,,"58","73","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-13",,,"58","77","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-14",,,"57","77","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-15",,,"58","73","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-16",,,"59","76","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-17",,,"58","77","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-18",,,"57",,"45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-19",,,"57","71","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-20",,,"58","73","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-21",,,"55","71","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-22",,,"57","76","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-23",,,"57","74","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-24",,,"58","75","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-25",,,"54","66",
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-26",,,"53","66","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-27",,,"52","70","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-28","0.04",,"55","59","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-29","0.04",,"59","67","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-30","0.04",,"60","67","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2010-12-31","0.08",,"54","64",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-01",,,"53","62","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-02",,,"51","58","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-03",,,"49","58",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-04",,,"47","58","39"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-05",,,"47","55","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-06",,,"48","58","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-07",,,"49","60","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-08",,,"46","60","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-09",,,"46","52","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-10",,,"49","60","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-11",,,"53","67","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-12",,,"54","70","39"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-13",,,"57","76","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-14",,,"62","76","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-15",,,"59","76","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-16",,,"55","70","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-17",,,"55","68","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-18",,,"55","73","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-19",,,"55","73","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-20",,,"56","70","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-21",,,"58","74","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-22",,,"61","75","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-23",,,"59","75","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-24",,,"57","73",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-25",,,"58","73","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-26",,,"58","73","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-27",,,"55","73","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-28",,,"57","71","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-29",,,"57","74","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-30","0.02",,"60","72","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-01-31","0.00",,"59","72","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-01",,,"58","72","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-02",,,"62","75","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-03",,,"63","79","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-04",,,"65","83",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-05",,,"65","86","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-06",,,"69","86","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-07",,,"69","79","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-08","0.24",,"62","75","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-09","0.00",,"60","75","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-10",,,"61","74","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-11",,,"62","77","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-12",,,"63","80",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-13",,,"68","84","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-14",,,"65","72","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-15","0.24",,"61","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-16","0.59",,"62","73","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-17","0.01",,"58","70","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-18","0.00",,"59","71","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-19",,,"62","75","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-20",,,"61","80","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-21",,,"60","80","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-22",,,"60","73","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-23",,,"65","78","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-24",,,"63","76","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-25","0.08",,"63","78","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-26","0.39",,"61","73","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-27","0.00",,"63","76","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-02-28",,,"63","76","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-01",,,"62","72","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-02","0.00",,"64","76","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-03","0.08",,"63","69","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-04","0.08",,"63","72","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-05","0.00",,"67","81","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-06",,,"68","81","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-07",,,"70","83","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-08",,,"69","82","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-09",,,"69","82","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-10",,,"68","79","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-11",,,"69","81","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-12",,,"67","83","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-13",,,"71","86","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-14",,,"73","87","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-15",,,"75","92","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-16",,,"75","90","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-17",,,"78","92","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-18",,,"79","93","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-19",,,"80",,"67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-20",,,"79","92","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-21",,,"74","85","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-22",,,"76","93","58"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-23",,,"78","95","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-24",,,"79","92","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-25",,,"78","91","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-26",,,"79","94","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-27",,,"81","96","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-28",,,"81",,"68"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-29",,,"81","96","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-30",,,"76","91","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-03-31",,,"80","92","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-01",,,"81","92","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-02",,,"80","94","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-03",,,"79","94","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-04",,,"75","89","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-05",,,"81","96","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-06",,,"77","96","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-07",,,"78","95","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-08",,,"80","91","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-09",,,"81","94","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-10",,,"78","94","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-11","0.00",,"81","95","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-12",,,"80","91","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-13",,,"82","93","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-14",,,"82","96","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-15",,,"85","96","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-16",,,"83","98","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-17","0.04",,"76","98",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-18","0.28",,"81","98","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-19","0.00",,"82","95","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-20","0.00",,"82","95","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-21",,,"83","97","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-22",,,"83","98","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-23",,,"84","99","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-24",,,"87","102","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-25",,,"89","105","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-26",,,"86","105","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-27",,,"85","99","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-28",,,"90","103","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-29",,,"93","105","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-04-30",,,"92","106",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-01",,,"94","106","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-02",,,"92","105","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-03",,,"94","106","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-04",,,"92","104","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-05",,,"89","104",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-06",,,"87","103",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-07",,,"88","98","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-08",,,"90","102","76"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-09",,,"93","106","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-10",,,"95","108","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-11",,,"96","108","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-12",,,"97","110","85"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-13",,,"93","104","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-14",,,"93","106","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-15",,,"94","109","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-16",,,"94","107","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-17",,,"96","111","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-18",,,"99","108","87"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-19","0.02",,"95","108","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-20","0.00",,"90",,
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-21",,,"81","90",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-22","0.75",,"78","93","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-23","0.01",,"86","99","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-24","0.00",,"94","105","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-25",,,"95","107","85"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-26",,,"89","104","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-27","0.00",,"88","98","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-28",,,"92","101","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-29",,,"93","106",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-30",,,"92","105","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-05-31",,,"95","107","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-01",,,"87","98",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-02",,,"86","98","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-03",,,"90","103","76"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-04",,,"92","105","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-05",,,"95","108","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-06",,,"98","110","86"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-07",,,"96","110","85"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-08",,,"92","102","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-14",,,"93","107",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-15","1.54",,"87","107","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-16","0.01",,"89","99","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-17","0.00",,"86","99",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-18","0.51",,"87","99","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-19","0.47",,"88","101","76"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-20","0.00",,"90","101","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-21",,,"93","100","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-22",,,"93","101","86"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-23",,,"94","102","86"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-24",,,"94","102","86"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-25","0.02",,"90","97","86"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-26","0.08",,"83","87","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-27","0.35",,"85","93","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-28","0.12",,"87","94","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-29","0.00",,"85","92","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-06-30","0.08",,"86","94","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-01","0.00",,"88","96","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-02",,,"88","98","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-03",,,"91","101","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-04",,,"92","101","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-05",,,"88","100",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-06",,,"86","100","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-07",,,"88","98","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-08",,,"82","98",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-09",,,"84","92","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-10",,,"84","91","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-11",,,"89","97","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-12",,,"89","97","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-13",,,"90","98","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-14",,,"86","96",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-15","0.00",,"84","91","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-16",,,"86","95","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-17",,,"85","95","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-18",,,"85","94","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-19",,,"89","97","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-20",,,"90","99","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-21","0.24",,"88","99","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-22","0.00",,"88","95","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-23","0.00",,"86","95",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-24",,,"88","95",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-25",,,"87","95","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-26",,,"86","96",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-27",,,"85","96",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-28","0.24",,"85","92","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-29","0.16",,"86","94","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-30","0.00",,"88","94","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-07-31",,,"91","99","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-01",,,"90","98","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-02",,,"92","101","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-03",,,"88","101","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-04",,,"85","94",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-05",,,"86","94","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-06",,,"86","94","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-07",,,"89","95","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-08",,,"88","96","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-09",,,"87","95","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-10","0.08",,"83","91",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-11","0.20",,"84","91","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-12","2.76",,"81","91","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-13","0.39",,"86","96","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-14","0.00",,"83","96","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-15","1.14",,"80","83","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-16","0.20",,"80","83",
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-17","0.67",,"85","92","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-18","0.00",,"87","95","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-19","0.00",,"83","95","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","2011-08-20","0.47",,"85","94","78"
